county,rate,lower95cl,upper95cl,visits,year,gender
Pueblo,18.50198253,9.911497164,29.72901856,14,2014,Male
Pueblo,17.28319863,10.48134928,24.08504799,26,2014,Both genders
Pueblo,15.43184094,7.779300077,25.66132869,12,2015,Female
Pueblo,20.63239428,11.85439144,31.80280536,17,2015,Male
Pueblo,18.10678773,11.33587975,24.8776957,29,2015,Both genders
Pueblo,16.24524922,8.454673567,26.53736116,13,2016,Female
Pueblo,30.72700244,18.16701489,43.28698998,24,2016,Male
Pueblo,23.11192526,15.45846158,30.76538894,37,2016,Both genders
Pueblo,,,,,2017,Female
Pueblo,25.0172076,14.5952523,38.20135437,18,2017,Male
Pueblo,18.30050449,11.30734833,25.29366065,28,2017,Both genders
Pueblo,13.7248556,6.569841901,23.47094744,11,2018,Female
Pueblo,29.89239513,17.70658597,42.07820429,25,2018,Male
Pueblo,21.72558057,14.31359779,29.13756334,36,2018,Both genders
Pueblo,,,,,2019,Female
Pueblo,17.22849711,9.249474281,27.64785018,14,2019,Male
Pueblo,13.20794008,7.513542339,18.90233783,22,2019,Both genders
Pueblo,,,,,2020,Female
Pueblo,25.06546273,14.83561731,37.93421837,19,2020,Male
Pueblo,17.79896059,11.00153278,24.5963884,28,2020,Both genders
Pueblo,,,,,2021,Female
Pueblo,22.91425196,13.31342188,35.07906091,18,2021,Male
Pueblo,15.89090956,9.541646947,22.24017218,26,2021,Both genders
Pueblo,20.15782981,11.52194198,31.16933555,17,2022,Female
Pueblo,14.60262058,7.190413644,24.59625585,11,2022,Male
Pueblo,17.42469654,10.81110073,24.03829235,28,2022,Both genders
Rio Blanco,0,0,0,0,2011,Female
Rio Blanco,0,0,0,0,2011,Male
Rio Blanco,0,0,0,0,2011,Both genders
Rio Blanco,0,0,0,0,2012,Female
Rio Blanco,0,0,0,0,2012,Male
Rio Blanco,0,0,0,0,2012,Both genders
Rio Blanco,0,0,0,0,2013,Female
Rio Blanco,0,0,0,0,2013,Male
Rio Blanco,0,0,0,0,2013,Both genders
Rio Blanco,0,0,0,0,2014,Female
Rio Blanco,0,0,0,0,2014,Male
Rio Blanco,0,0,0,0,2014,Both genders
Rio Blanco,0,0,0,0,2015,Female
Rio Blanco,0,0,0,0,2015,Male
Rio Blanco,0,0,0,0,2015,Both genders
Rio Blanco,,,,,2016,Female
Rio Blanco,,,,,2016,Male
Rio Blanco,,,,,2016,Both genders
Rio Blanco,0,0,0,0,2017,Female
Rio Blanco,0,0,0,0,2017,Male
Rio Blanco,0,0,0,0,2017,Both genders
Rio Blanco,,,,,2018,Female
Rio Blanco,0,0,0,0,2018,Male
Rio Blanco,,,,,2018,Both genders
Rio Blanco,0,0,0,0,2019,Female
Rio Blanco,0,0,0,0,2019,Male
Rio Blanco,0,0,0,0,2019,Both genders
Rio Blanco,0,0,0,0,2020,Female
Rio Blanco,,,,,2020,Male
Rio Blanco,,,,,2020,Both genders
Rio Blanco,0,0,0,0,2021,Female
Rio Blanco,,,,,2021,Male
Rio Blanco,,,,,2021,Both genders
Rio Blanco,0,0,0,0,2022,Female
Rio Blanco,0,0,0,0,2022,Male
Rio Blanco,0,0,0,0,2022,Both genders
Rio Grande,0,0,0,0,2011,Female
Rio Grande,0,0,0,0,2011,Male
Rio Grande,0,0,0,0,2011,Both genders
Rio Grande,0,0,0,0,2012,Female
Rio Grande,,,,,2012,Male
Rio Grande,,,,,2012,Both genders
Rio Grande,0,0,0,0,2013,Female
Rio Grande,,,,,2013,Male
Rio Grande,,,,,2013,Both genders
Rio Grande,0,0,0,0,2014,Female
Rio Grande,,,,,2014,Male
Rio Grande,,,,,2014,Both genders
Rio Grande,0,0,0,0,2015,Female
Rio Grande,0,0,0,0,2015,Male
Rio Grande,0,0,0,0,2015,Both genders
Rio Grande,0,0,0,0,2016,Female
Rio Grande,,,,,2016,Male
Rio Grande,,,,,2016,Both genders
Rio Grande,0,0,0,0,2017,Female
Rio Grande,0,0,0,0,2017,Male
Rio Grande,0,0,0,0,2017,Both genders
Rio Grande,0,0,0,0,2018,Female
Rio Grande,0,0,0,0,2018,Male
Rio Grande,0,0,0,0,2018,Both genders
Rio Grande,0,0,0,0,2019,Female
Rio Grande,0,0,0,0,2019,Male
Rio Grande,0,0,0,0,2019,Both genders
Rio Grande,,,,,2020,Female
Rio Grande,,,,,2020,Male
Rio Grande,,,,,2020,Both genders
Rio Grande,0,0,0,0,2021,Female
Rio Grande,0,0,0,0,2021,Male
Rio Grande,0,0,0,0,2021,Both genders
Rio Grande,0,0,0,0,2022,Female
Rio Grande,0,0,0,0,2022,Male
Rio Grande,0,0,0,0,2022,Both genders
Routt,0,0,0,0,2011,Female
Routt,0,0,0,0,2011,Male
Routt,0,0,0,0,2011,Both genders
Routt,0,0,0,0,2012,Female
Routt,0,0,0,0,2012,Male
Routt,0,0,0,0,2012,Both genders
Routt,0,0,0,0,2013,Female
Routt,0,0,0,0,2013,Male
Routt,0,0,0,0,2013,Both genders
Routt,0,0,0,0,2014,Female
Routt,0,0,0,0,2014,Male
Routt,0,0,0,0,2014,Both genders
Routt,0,0,0,0,2015,Female
Routt,0,0,0,0,2015,Male
Routt,0,0,0,0,2015,Both genders
Routt,0,0,0,0,2016,Female
Routt,,,,,2016,Male
Routt,,,,,2016,Both genders
Routt,0,0,0,0,2017,Female
Routt,0,0,0,0,2017,Male
Routt,0,0,0,0,2017,Both genders
Routt,0,0,0,0,2018,Female
Routt,,,,,2018,Male
Routt,,,,,2018,Both genders
Routt,0,0,0,0,2019,Female
Routt,,,,,2019,Male
Routt,,,,,2019,Both genders
Routt,0,0,0,0,2020,Female
Routt,0,0,0,0,2020,Male
Routt,0,0,0,0,2020,Both genders
Routt,,,,,2021,Female
Routt,0,0,0,0,2021,Male
Routt,,,,,2021,Both genders
Routt,,,,,2022,Female
Routt,0,0,0,0,2022,Male
Routt,,,,,2022,Both genders
Saguache,0,0,0,0,2011,Female
Saguache,0,0,0,0,2011,Male
Saguache,0,0,0,0,2011,Both genders
Saguache,0,0,0,0,2012,Female
Saguache,0,0,0,0,2012,Male
Saguache,0,0,0,0,2012,Both genders
Saguache,0,0,0,0,2013,Female
Saguache,0,0,0,0,2013,Male
Saguache,0,0,0,0,2013,Both genders
Saguache,0,0,0,0,2014,Female
Saguache,,,,,2014,Male
Saguache,,,,,2014,Both genders
Saguache,,,,,2015,Female
Saguache,0,0,0,0,2015,Male
Saguache,,,,,2015,Both genders
Saguache,0,0,0,0,2016,Female
Saguache,0,0,0,0,2016,Male
Saguache,0,0,0,0,2016,Both genders
Saguache,0,0,0,0,2017,Female
Saguache,,,,,2017,Male
Saguache,,,,,2017,Both genders
Saguache,0,0,0,0,2018,Female
Saguache,,,,,2018,Male
Saguache,,,,,2018,Both genders
Saguache,0,0,0,0,2019,Female
Saguache,,,,,2019,Male
Saguache,,,,,2019,Both genders
Saguache,0,0,0,0,2020,Female
Saguache,0,0,0,0,2020,Male
Saguache,0,0,0,0,2020,Both genders
Saguache,0,0,0,0,2021,Female
Saguache,0,0,0,0,2021,Male
Saguache,0,0,0,0,2021,Both genders
Saguache,0,0,0,0,2022,Female
Saguache,0,0,0,0,2022,Male
Saguache,0,0,0,0,2022,Both genders
San Juan,0,0,0,0,2011,Female
San Juan,0,0,0,0,2011,Male
San Juan,0,0,0,0,2011,Both genders
San Juan,0,0,0,0,2012,Female
San Juan,0,0,0,0,2012,Male
San Juan,0,0,0,0,2012,Both genders
San Juan,0,0,0,0,2013,Female
San Juan,0,0,0,0,2013,Male
San Juan,0,0,0,0,2013,Both genders
San Juan,0,0,0,0,2014,Female
San Juan,0,0,0,0,2014,Male
San Juan,0,0,0,0,2014,Both genders
San Juan,0,0,0,0,2015,Female
San Juan,0,0,0,0,2015,Male
San Juan,0,0,0,0,2015,Both genders
San Juan,0,0,0,0,2016,Female
San Juan,0,0,0,0,2016,Male
San Juan,0,0,0,0,2016,Both genders
San Juan,0,0,0,0,2017,Female
San Juan,0,0,0,0,2017,Male
San Juan,0,0,0,0,2017,Both genders
San Juan,0,0,0,0,2018,Female
San Juan,0,0,0,0,2018,Male
San Juan,0,0,0,0,2018,Both genders
San Juan,0,0,0,0,2019,Female
San Juan,0,0,0,0,2019,Male
San Juan,0,0,0,0,2019,Both genders
San Juan,0,0,0,0,2020,Female
San Juan,0,0,0,0,2020,Male
San Juan,0,0,0,0,2020,Both genders
San Juan,0,0,0,0,2021,Female
San Juan,0,0,0,0,2021,Male
San Juan,0,0,0,0,2021,Both genders
San Juan,0,0,0,0,2022,Female
San Juan,0,0,0,0,2022,Male
San Juan,0,0,0,0,2022,Both genders
San Miguel,0,0,0,0,2011,Female
San Miguel,0,0,0,0,2011,Male
San Miguel,0,0,0,0,2011,Both genders
San Miguel,0,0,0,0,2012,Female
San Miguel,0,0,0,0,2012,Male
San Miguel,0,0,0,0,2012,Both genders
San Miguel,0,0,0,0,2013,Female
San Miguel,,,,,2013,Male
San Miguel,,,,,2013,Both genders
San Miguel,0,0,0,0,2014,Female
San Miguel,0,0,0,0,2014,Male
San Miguel,0,0,0,0,2014,Both genders
San Miguel,0,0,0,0,2015,Female
San Miguel,0,0,0,0,2015,Male
San Miguel,0,0,0,0,2015,Both genders
San Miguel,0,0,0,0,2016,Female
San Miguel,0,0,0,0,2016,Male
San Miguel,0,0,0,0,2016,Both genders
San Miguel,0,0,0,0,2017,Female
San Miguel,0,0,0,0,2017,Male
San Miguel,0,0,0,0,2017,Both genders
San Miguel,0,0,0,0,2018,Female
San Miguel,0,0,0,0,2018,Male
San Miguel,0,0,0,0,2018,Both genders
San Miguel,0,0,0,0,2019,Female
San Miguel,0,0,0,0,2019,Male
San Miguel,0,0,0,0,2019,Both genders
San Miguel,0,0,0,0,2020,Female
San Miguel,0,0,0,0,2020,Male
San Miguel,0,0,0,0,2020,Both genders
San Miguel,0,0,0,0,2021,Female
San Miguel,0,0,0,0,2021,Male
San Miguel,0,0,0,0,2021,Both genders
San Miguel,0,0,0,0,2022,Female
San Miguel,0,0,0,0,2022,Male
San Miguel,0,0,0,0,2022,Both genders
Sedgwick,0,0,0,0,2011,Female
Sedgwick,0,0,0,0,2011,Male
Sedgwick,0,0,0,0,2011,Both genders
Sedgwick,0,0,0,0,2012,Female
Sedgwick,0,0,0,0,2012,Male
Sedgwick,0,0,0,0,2012,Both genders
Sedgwick,0,0,0,0,2013,Female
Sedgwick,0,0,0,0,2013,Male
Sedgwick,0,0,0,0,2013,Both genders
Sedgwick,0,0,0,0,2014,Female
Sedgwick,0,0,0,0,2014,Male
Sedgwick,0,0,0,0,2014,Both genders
Sedgwick,0,0,0,0,2015,Female
Sedgwick,,,,,2015,Male
Sedgwick,,,,,2015,Both genders
Sedgwick,0,0,0,0,2016,Female
Sedgwick,,,,,2016,Male
Sedgwick,,,,,2016,Both genders
Sedgwick,,,,,2017,Female
Sedgwick,,,,,2017,Male
Sedgwick,,,,,2017,Both genders
Sedgwick,0,0,0,0,2018,Female
Sedgwick,,,,,2018,Male
Sedgwick,,,,,2018,Both genders
Sedgwick,0,0,0,0,2019,Female
Sedgwick,0,0,0,0,2019,Male
Sedgwick,0,0,0,0,2019,Both genders
Sedgwick,0,0,0,0,2020,Female
Sedgwick,0,0,0,0,2020,Male
Sedgwick,0,0,0,0,2020,Both genders
Sedgwick,0,0,0,0,2021,Female
Sedgwick,0,0,0,0,2021,Male
Sedgwick,0,0,0,0,2021,Both genders
Sedgwick,0,0,0,0,2022,Female
Sedgwick,,,,,2022,Male
Sedgwick,,,,,2022,Both genders
Summit,0,0,0,0,2011,Female
Summit,0,0,0,0,2011,Male
Summit,0,0,0,0,2011,Both genders
Summit,,,,,2012,Female
Summit,,,,,2012,Male
Summit,,,,,2012,Both genders
Summit,0,0,0,0,2013,Female
Summit,0,0,0,0,2013,Male
Summit,0,0,0,0,2013,Both genders
Summit,0,0,0,0,2014,Female
Summit,0,0,0,0,2014,Male
Summit,0,0,0,0,2014,Both genders
Summit,0,0,0,0,2015,Female
Summit,0,0,0,0,2015,Male
Summit,0,0,0,0,2015,Both genders
Summit,0,0,0,0,2016,Female
Summit,,,,,2016,Male
Summit,,,,,2016,Both genders
Summit,0,0,0,0,2017,Female
Summit,0,0,0,0,2017,Male
Summit,0,0,0,0,2017,Both genders
Summit,0,0,0,0,2018,Female
Summit,0,0,0,0,2018,Male
Summit,0,0,0,0,2018,Both genders
Summit,,,,,2019,Female
Summit,0,0,0,0,2019,Male
Summit,,,,,2019,Both genders
Summit,,,,,2020,Female
Summit,,,,,2020,Male
Summit,,,,,2020,Both genders
Summit,0,0,0,0,2021,Female
Summit,0,0,0,0,2021,Male
Summit,0,0,0,0,2021,Both genders
Summit,,,,,2022,Female
Summit,0,0,0,0,2022,Male
Summit,,,,,2022,Both genders
Teller,0,0,0,0,2011,Female
Teller,0,0,0,0,2011,Male
Teller,0,0,0,0,2011,Both genders
Teller,0,0,0,0,2012,Female
Teller,0,0,0,0,2012,Male
Teller,0,0,0,0,2012,Both genders
Teller,,,,,2013,Female
Teller,,,,,2013,Male
Teller,,,,,2013,Both genders
Teller,0,0,0,0,2014,Female
Teller,,,,,2014,Male
Teller,,,,,2014,Both genders
Teller,0,0,0,0,2015,Female
Teller,0,0,0,0,2015,Male
Teller,0,0,0,0,2015,Both genders
Teller,0,0,0,0,2016,Female
Teller,0,0,0,0,2016,Male
Teller,0,0,0,0,2016,Both genders
Teller,0,0,0,0,2017,Female
Teller,0,0,0,0,2017,Male
Teller,0,0,0,0,2017,Both genders
Teller,0,0,0,0,2018,Female
Teller,,,,,2018,Male
Teller,,,,,2018,Both genders
Teller,,,,,2019,Female
Teller,,,,,2019,Male
Teller,,,,,2019,Both genders
Teller,0,0,0,0,2020,Female
Teller,,,,,2020,Male
Teller,,,,,2020,Both genders
Teller,0,0,0,0,2021,Female
Teller,,,,,2021,Male
Teller,,,,,2021,Both genders
Teller,,,,,2022,Female
Teller,,,,,2022,Male
Teller,,,,,2022,Both genders
Washington,0,0,0,0,2011,Female
Washington,0,0,0,0,2011,Male
Washington,0,0,0,0,2011,Both genders
Washington,0,0,0,0,2012,Female
Washington,0,0,0,0,2012,Male
Washington,0,0,0,0,2012,Both genders
Washington,0,0,0,0,2013,Female
Washington,0,0,0,0,2013,Male
Washington,0,0,0,0,2013,Both genders
Washington,,,,,2014,Female
Washington,0,0,0,0,2014,Male
Washington,,,,,2014,Both genders
Washington,0,0,0,0,2015,Female
Washington,,,,,2015,Male
Washington,,,,,2015,Both genders
Washington,0,0,0,0,2016,Female
Washington,,,,,2016,Male
Washington,,,,,2016,Both genders
Washington,0,0,0,0,2017,Female
Washington,,,,,2017,Male
Washington,,,,,2017,Both genders
Washington,,,,,2018,Female
Washington,,,,,2018,Male
Washington,,,,,2018,Both genders
Washington,,,,,2019,Female
Washington,,,,,2019,Male
Washington,,,,,2019,Both genders
Washington,0,0,0,0,2020,Female
Washington,0,0,0,0,2020,Male
Washington,0,0,0,0,2020,Both genders
Washington,,,,,2021,Female
Washington,,,,,2021,Male
Washington,,,,,2021,Both genders
Washington,0,0,0,0,2022,Female
Washington,,,,,2022,Male
Washington,,,,,2022,Both genders
Weld,10.25073116,5.427980378,16.58111672,13,2011,Female
Weld,10.09438122,5.365406358,16.2929146,13,2011,Male
Weld,10.31400216,6.321321836,14.30668249,26,2011,Both genders
Weld,13.20378708,7.642149431,20.26118973,17,2012,Female
Weld,12.75893607,6.961803285,20.28297724,15,2012,Male
Weld,12.73755349,8.251797664,17.22330931,32,2012,Both genders
Weld,,,,,2013,Female
Weld,10.44173177,5.627905126,16.71856462,14,2013,Male
Weld,8.638221832,5.067801751,12.20864191,23,2013,Both genders
Weld,,,,,2014,Female
Weld,,,,,2014,Male
Weld,5.57026519,3.087269814,8.773867729,15,2014,Both genders
Weld,7.355696429,3.665027739,12.31031607,11,2015,Female
Weld,13.03653678,7.625156857,19.87531526,18,2015,Male
Weld,10.20985684,6.447420903,13.97229278,29,2015,Both genders
Weld,,,,,2016,Female
Weld,9.274905408,5.046941867,14.76801704,14,2016,Male
Weld,7.080657822,4.025257583,10.13605806,21,2016,Both genders
Weld,,,,,2017,Female
Weld,15.46355374,9.237665332,21.68944215,24,2017,Male
Weld,10.76108665,7.066859021,14.45531428,33,2017,Both genders
Weld,12.37523462,7.426128908,18.56756717,19,2018,Female
Weld,11.14693086,6.588733935,16.88397733,18,2018,Male
Weld,11.7683605,7.953866806,15.58285419,37,2018,Both genders
Weld,,,,,2019,Female
Weld,10.26717139,5.819545365,15.95659961,16,2019,Male
Weld,6.902525645,3.988215419,9.816835871,22,2019,Both genders
Weld,,,,,2020,Female
Weld,10.22528283,5.821141593,15.84965284,16,2020,Male
Weld,7.820345915,4.734281705,10.90641012,25,2020,Both genders
Weld,,,,,2021,Female
Weld,11.70008665,6.534484367,16.86568893,20,2021,Male
Weld,8.593717566,5.495372851,11.69206228,30,2021,Both genders
Weld,,,,,2022,Female
Weld,14.51211957,8.76116409,20.26307504,25,2022,Male
Weld,8.915140624,5.751528821,12.07875243,31,2022,Both genders
Yuma,0,0,0,0,2011,Female
Yuma,,,,,2011,Male
Yuma,,,,,2011,Both genders
Yuma,,,,,2012,Female
Yuma,0,0,0,0,2012,Male
Yuma,,,,,2012,Both genders
Yuma,0,0,0,0,2013,Female
Yuma,,,,,2013,Male
Yuma,,,,,2013,Both genders
Yuma,0,0,0,0,2014,Female
Yuma,0,0,0,0,2014,Male
Yuma,0,0,0,0,2014,Both genders
Yuma,,,,,2015,Female
Yuma,,,,,2015,Male
Yuma,,,,,2015,Both genders
Yuma,0,0,0,0,2016,Female
Yuma,0,0,0,0,2016,Male
Yuma,0,0,0,0,2016,Both genders
Yuma,0,0,0,0,2017,Female
Yuma,,,,,2017,Male
Yuma,,,,,2017,Both genders
Yuma,,,,,2018,Female
Yuma,,,,,2018,Male
Yuma,,,,,2018,Both genders
Yuma,,,,,2019,Female
Yuma,,,,,2019,Male
Yuma,,,,,2019,Both genders
Yuma,0,0,0,0,2020,Female
Yuma,,,,,2020,Male
Yuma,,,,,2020,Both genders
Yuma,0,0,0,0,2021,Female
Yuma,,,,,2021,Male
Yuma,,,,,2021,Both genders
Yuma,,,,,2022,Female
Yuma,,,,,2022,Male
Yuma,,,,,2022,Both genders
