earth_year, earth_date,mars_date,solar_day,max_ground_temp,min_ground_temp,max_air_temp,min_air_temp,mean_pressure,sunrise,sunset,UV_Radiation,weather
"2014","03-03 UTC","Mars, Month 4 - LS 96deg",559,-27,-85,-3,-93,838,5:51,17:34,high,Sunny
"2014","03-02 UTC","Mars, Month 4 - LS 96deg",558,-26,-85,-6,-93,839,5:51,17:34,moderate,Sunny
"2014","03-01 UTC","Mars, Month 4 - LS 96deg",557,-29,-85,-6,-92,840,5:51,17:34,moderate,Sunny
"2014","02-28 UTC","Mars, Month 4 - LS 95deg",556,-29,-85,-7,-93,842,5:51,17:34,moderate,Sunny
"2014","02-27 UTC","Mars, Month 4 - LS 95deg",555,-31,-85,-9,-95,843,5:52,17:34,moderate,Sunny
"2014","02-26 UTC","Mars, Month 4 - LS 94deg",554,-22,-84,-7,-96,843,5:52,17:34,moderate,Sunny
"2014","02-25 UTC","Mars, Month 4 - LS 94deg",553,-26,-84,-10,-90,845,5:52,17:34,moderate,Sunny
"2014","02-24 UTC","Mars, Month 4 - LS 93deg",552,-29,-86,-11,-91,847,5:52,17:34,high,Sunny
"2014","02-23 UTC","Mars, Month 4 - LS 93deg",551,-28,-85,-11,-92,848,5:52,17:35,moderate,Sunny
"2014","02-22 UTC","Mars, Month 4 - LS 92deg",550,-27,-85,-9,-88,850,5:52,17:35,moderate,Sunny
"2014","02-21 UTC","Mars, Month 4 - LS 92deg",549,-23,-87,-12,-89,851,5:52,17:35,moderate,Sunny
"2014","02-20 UTC","Mars, Month 4 - LS 91deg",548,-28,-86,-10,-87,852,5:53,17:35,high,Sunny
"2014","02-19 UTC","Mars, Month 4 - LS 91deg",547,-29,-85,-10,-89,853,5:53,17:35,high,Sunny
"2014","02-18 UTC","Mars, Month 4 - LS 91deg",546,-34,-85,-13,-91,855,5:53,17:35,moderate,Sunny
"2014","02-17 UTC","Mars, Month 4 - LS 90deg",545,-29,-85,-14,-87,856,5:53,17:35,moderate,Sunny
"2014","02-16 UTC","Mars, Month 4 - LS 90deg",544,-27,-86,-16,-84,857,5:53,17:36,moderate,Sunny
"2014","02-15 UTC","Mars, Month 3 - LS 89deg",543,-26,-84,-16,-86,858,5:53,17:36,moderate,Sunny
"2014","02-13 UTC","Mars, Month 3 - LS 89deg",542,-28,-85,-11,-91,859,5:53,17:36,moderate,Sunny
"2014","02-12 UTC","Mars, Month 3 - LS 88deg",541,-27,-84,-11,-93,861,5:54,17:36,moderate,Sunny
"2014","02-11 UTC","Mars, Month 3 - LS 88deg",540,-29,-84,-18,-85,862,5:54,17:36,moderate,Sunny
"2014","02-10 UTC","Mars, Month 3 - LS 87deg",539,-23,-85,-17,-82,864,5:54,17:36,moderate,Sunny
"2014","02-09 UTC","Mars, Month 3 - LS 87deg",538,-25,-85,-8,-91,865,5:54,17:37,moderate,Sunny
"2014","02-08 UTC","Mars, Month 3 - LS 86deg",537,-28,-83,-11,-92,865,5:54,17:37,moderate,Sunny
"2014","02-07 UTC","Mars, Month 3 - LS 86deg",536,-29,-83,-12,-94,867,5:54,17:37,moderate,Sunny
"2014","02-06 UTC","Mars, Month 3 - LS 86deg",535,-29,-88,-7,-99,868,5:55,17:37,moderate,Sunny
"2014","02-05 UTC","Mars, Month 3 - LS 85deg",534,-29,-86,-6,-101,869,5:55,17:37,moderate,Sunny
"2014","02-04 UTC","Mars, Month 3 - LS 85deg",533,-30,-87,-7,-98,871,5:55,17:37,moderate,Sunny
"2014","02-03 UTC","Mars, Month 3 - LS 84deg",532,-23,-88,-10,-97,872,5:55,17:37,moderate,Sunny
"2014","02-02 UTC","Mars, Month 3 - LS 84deg",531,-22,-87,-12,-99,872,5:55,17:38,moderate,Sunny
"2014","02-01 UTC","Mars, Month 3 - LS 83deg",530,-28,-87,-11,-99,873,5:55,17:38,moderate,Sunny
"2014","01-31 UTC","Mars, Month 3 - LS 83deg",529,-23,-87,-11,-100,875,5:55,17:38,moderate,Sunny
"2014","01-30 UTC","Mars, Month 3 - LS 82deg",528,-26,-86,-9,-93,876,5:56,17:38,moderate,Sunny
"2014","01-29 UTC","Mars, Month 3 - LS 82deg",527,-23,-86,-7,-94,877,5:56,17:38,high,Sunny
"2014","01-28 UTC","Mars, Month 3 - LS 82deg",526,-24,-87,-10,-90,878,5:56,17:39,moderate,Sunny
"2014","01-27 UTC","Mars, Month 3 - LS 81deg",525,-29,-87,-11,-91,878,5:56,17:39,moderate,Sunny
"2014","01-26 UTC","Mars, Month 3 - LS 81deg",524,-27,-85,-7,-96,880,5:56,17:39,moderate,Sunny
"2014","01-25 UTC","Mars, Month 3 - LS 80deg",523,-25,-85,-7,-98,881,5:56,17:39,moderate,Sunny
"2014","01-24 UTC","Mars, Month 3 - LS 80deg",522,-26,-85,-7,-98,881,5:57,17:39,moderate,Sunny
"2014","01-23 UTC","Mars, Month 3 - LS 79deg",521,-26,-87,-7,-95,882,5:57,17:39,moderate,Sunny
"2014","01-22 UTC","Mars, Month 3 - LS 79deg",520,-24,-86,-9,-91,884,5:57,17:40,moderate,Sunny
"2014","01-21 UTC","Mars, Month 3 - LS 78deg",519,-25,-86,-11,-86,884,5:57,17:40,moderate,Sunny
"2014","01-20 UTC","Mars, Month 3 - LS 78deg",518,-29,-85,-9,-100,885,5:57,17:40,moderate,Sunny
"2014","01-19 UTC","Mars, Month 3 - LS 77deg",517,-27,-86,-6,-98,885,5:57,17:40,moderate,Sunny
"2014","01-18 UTC","Mars, Month 3 - LS 77deg",516,-25,-86,-6,-99,888,5:58,17:40,moderate,Sunny
"2014","01-17 UTC","Mars, Month 3 - LS 77deg",515,-23,-86,-6,-89,888,5:58,17:41,moderate,Sunny
"2014","01-16 UTC","Mars, Month 3 - LS 76deg",514,-29,-86,-10,-91,888,5:58,17:41,moderate,Sunny
"2014","01-15 UTC","Mars, Month 3 - LS 76deg",513,-29,-86,-10,-91,889,5:58,17:41,moderate,Sunny
"2014","01-14 UTC","Mars, Month 3 - LS 75deg",512,-24,-86,-9,-94,890,5:58,17:41,moderate,Sunny
"2014","01-13 UTC","Mars, Month 3 - LS 75deg",511,-31,-85,-10,-93,892,5:58,17:42,moderate,Sunny
"2014","01-12 UTC","Mars, Month 3 - LS 74deg",510,-31,-85,-13,-92,892,5:59,17:42,moderate,Sunny
"2014","01-11 UTC","Mars, Month 3 - LS 74deg",509,-30,-86,-13,-88,895,5:59,17:42,moderate,Sunny
"2014","01-10 UTC","Mars, Month 3 - LS 73deg",508,-29,-83,-11,-91,893,5:59,17:42,moderate,Sunny
"2014","01-09 UTC","Mars, Month 3 - LS 73deg",507,-25,-85,-10,-90,894,5:59,17:42,moderate,Sunny
"2014","01-08 UTC","Mars, Month 3 - LS 73deg",506,-27,-86,-9,-90,894,5:59,17:43,moderate,Sunny
"2014","01-06 UTC","Mars, Month 3 - LS 72deg",505,-29,-85,-8,-91,895,6:00,17:43,moderate,Sunny
"2014","01-05 UTC","Mars, Month 3 - LS 72deg",504,-29,-85,-9,-90,895,6:00,17:43,moderate,Sunny
"2014","01-04 UTC","Mars, Month 3 - LS 71deg",503,-28,-86,-10,-87,897,6:00,17:43,moderate,Sunny
"2014","01-03 UTC","Mars, Month 3 - LS 71deg",502,-30,-87,-8,-88,898,6:00,17:44,moderate,Sunny
"2014","01-02 UTC","Mars, Month 3 - LS 70deg",501,-28,-86,-10,-88,898,6:00,17:44,moderate,Sunny
"2014","01-01 UTC","Mars, Month 3 - LS 70deg",500,-23,-85,-11,-88,897,6:01,17:44,moderate,Sunny
"2013","12-31 UTC","Mars, Month 3 - LS 69deg",499,-30,-84,-9,-90,899,6:01,17:44,moderate,Sunny
"2013","12-30 UTC","Mars, Month 3 - LS 69deg",498,-28,-86,-10,-90,901,6:01,17:45,moderate,Sunny
"2013","12-29 UTC","Mars, Month 3 - LS 69deg",497,-30,-86,-9,-87,901,6:01,17:45,moderate,Sunny
"2013","12-28 UTC","Mars, Month 3 - LS 68deg",496,-26,-85,-10,-88,901,6:01,17:45,moderate,Sunny
"2013","12-27 UTC","Mars, Month 3 - LS 68deg",495,-26,-86,-10,-88,900,6:02,17:45,moderate,Sunny
"2013","12-26 UTC","Mars, Month 3 - LS 67deg",494,-24,-85,-9,-87,902,6:02,17:46,moderate,Sunny
"2013","12-25 UTC","Mars, Month 3 - LS 67deg",493,-32,-84,-14,-89,902,6:02,17:46,moderate,Sunny
"2013","12-24 UTC","Mars, Month 3 - LS 66deg",492,-30,-86,-13,-92,903,6:02,17:46,moderate,Sunny
"2013","12-23 UTC","Mars, Month 3 - LS 66deg",491,-30,-86,-13,-87,903,6:02,17:46,moderate,Sunny
"2013","12-22 UTC","Mars, Month 3 - LS 65deg",490,-31,-87,-10,-88,903,6:03,17:47,moderate,Sunny
"2013","12-21 UTC","Mars, Month 3 - LS 65deg",489,-29,-85,-11,-88,904,6:03,17:47,moderate,Sunny
"2013","12-20 UTC","Mars, Month 3 - LS 64deg",488,-23,-87,-11,-89,903,6:03,17:47,moderate,Sunny
"2013","12-19 UTC","Mars, Month 3 - LS 64deg",487,-30,-85,-8,-91,904,6:03,17:47,moderate,Sunny
"2013","12-18 UTC","Mars, Month 3 - LS 64deg",486,-31,-84,-12,-91,904,6:03,17:48,moderate,Sunny
"2013","12-17 UTC","Mars, Month 3 - LS 63deg",485,,,,,,6:04,17:48,,Sunny
"2013","12-10 UTC","Mars, Month 3 - LS 60deg",478,,,,,,6:05,17:50,,Sunny
"2013","12-09 UTC","Mars, Month 3 - LS 60deg",477,-26,-85,-9,-93,907,6:05,17:50,moderate,Sunny
"2013","12-08 UTC","Mars, Month 2 - LS 59deg",476,-25,-85,-7,-90,906,6:06,17:51,moderate,Sunny
"2013","12-07 UTC","Mars, Month 2 - LS 59deg",475,-28,-85,-9,-93,906,6:06,17:51,moderate,Sunny
"2013","12-06 UTC","Mars, Month 2 - LS 58deg",474,-26,-84,-9,-95,906,6:06,17:51,moderate,Sunny
"2013","12-05 UTC","Mars, Month 2 - LS 58deg",473,-29,-86,-8,-90,907,6:06,17:52,moderate,Sunny
"2013","12-04 UTC","Mars, Month 2 - LS 57deg",472,-31,-84,-10,-86,907,6:07,17:52,moderate,Sunny
"2013","12-03 UTC","Mars, Month 2 - LS 57deg",471,-26,-84,-12,-87,906,6:07,17:52,moderate,Sunny
"2013","12-02 UTC","Mars, Month 2 - LS 56deg",470,-26,-85,-9,-86,907,6:07,17:53,moderate,Sunny
"2013","11-30 UTC","Mars, Month 2 - LS 56deg",469,-29,-85,-12,-86,908,6:07,17:53,moderate,Sunny
"2013","11-29 UTC","Mars, Month 2 - LS 55deg",468,-29,-85,-14,-86,907,6:07,17:53,moderate,Sunny
"2013","11-28 UTC","Mars, Month 2 - LS 55deg",467,-28,-84,-11,-85,907,6:08,17:54,moderate,Sunny
"2013","11-27 UTC","Mars, Month 2 - LS 55deg",466,-26,-85,-12,-84,907,6:08,17:54,moderate,Sunny
"2013","11-26 UTC","Mars, Month 2 - LS 54deg",465,-23,-85,-13,-85,906,6:08,17:54,high,Sunny
"2013","11-25 UTC","Mars, Month 2 - LS 54deg",464,-26,-84,-13,-87,906,6:08,17:55,high,Sunny
"2013","11-24 UTC","Mars, Month 2 - LS 53deg",463,-26,-86,-13,-88,906,6:09,17:55,high,Sunny
"2013","11-23 UTC","Mars, Month 2 - LS 53deg",462,,,,,,6:09,17:55,,Sunny
"2013","11-18 UTC","Mars, Month 2 - LS 51deg",457,,,,,,6:10,17:57,,Sunny
"2013","11-17 UTC","Mars, Month 2 - LS 50deg",456,-26,-83,-12,-89,905,6:11,17:57,high,Sunny
"2013","11-16 UTC","Mars, Month 2 - LS 50deg",455,-28,-84,-12,-82,905,6:11,17:58,moderate,Sunny
"2013","11-15 UTC","Mars, Month 2 - LS 49deg",454,,,,,,6:11,17:58,,Sunny
"2013","11-05 UTC","Mars, Month 2 - LS 45deg",444,,,,,,6:14,18:02,,Sunny
"2013","11-04 UTC","Mars, Month 2 - LS 44deg",443,-24,-81,-11,-79,901,6:14,18:02,moderate,Sunny
"2013","11-03 UTC","Mars, Month 2 - LS 44deg",442,-22,-80,-9,-79,900,6:14,18:03,moderate,Sunny
"2013","11-02 UTC","Mars, Month 2 - LS 43deg",441,-23,-81,-10,-79,900,6:15,18:03,moderate,Sunny
"2013","11-01 UTC","Mars, Month 2 - LS 43deg",440,-25,-80,-11,-79,899,6:15,18:03,moderate,Sunny
"2013","10-31 UTC","Mars, Month 2 - LS 42deg",439,-21,-80,-15,-79,899,6:15,18:04,moderate,Sunny
"2013","10-30 UTC","Mars, Month 2 - LS 42deg",438,-26,-79,-14,-84,899,6:15,18:04,moderate,Sunny
"2013","10-29 UTC","Mars, Month 2 - LS 41deg",437,-27,-82,-10,-89,898,6:16,18:05,moderate,Sunny
"2013","10-28 UTC","Mars, Month 2 - LS 41deg",436,-24,-81,-7,-81,897,6:16,18:05,moderate,Sunny
"2013","10-27 UTC","Mars, Month 2 - LS 40deg",435,-24,-81,-9,-82,896,6:16,18:05,moderate,Sunny
"2013","10-26 UTC","Mars, Month 2 - LS 40deg",434,-25,-80,-11,-82,896,6:17,18:06,moderate,Sunny
"2013","10-24 UTC","Mars, Month 2 - LS 40deg",433,-26,-81,-9,-86,895,6:17,18:06,moderate,Sunny
"2013","10-23 UTC","Mars, Month 2 - LS 39deg",432,-26,-80,-9,-88,896,6:17,18:06,moderate,Sunny
"2013","10-22 UTC","Mars, Month 2 - LS 39deg",431,-24,-83,-9,-87,895,6:18,18:07,moderate,Sunny
"2013","10-21 UTC","Mars, Month 2 - LS 38deg",430,-24,-82,-5,-88,896,6:18,18:07,moderate,Sunny
"2013","10-20 UTC","Mars, Month 2 - LS 38deg",429,-21,-82,-5,-86,895,6:18,18:08,moderate,Sunny
"2013","10-19 UTC","Mars, Month 2 - LS 37deg",428,-23,-81,-6,-87,894,6:18,18:08,moderate,Sunny
"2013","10-18 UTC","Mars, Month 2 - LS 37deg",427,-21,-81,-4,-87,893,6:19,18:09,moderate,Sunny
"2013","10-17 UTC","Mars, Month 2 - LS 36deg",426,-22,-79,-5,-89,893,6:19,18:09,moderate,Sunny
"2013","10-16 UTC","Mars, Month 2 - LS 36deg",425,-21,-81,-5,-87,893,6:19,18:09,moderate,Sunny
"2013","10-15 UTC","Mars, Month 2 - LS 35deg",424,-22,-81,-4,-82,893,6:20,18:10,moderate,Sunny
"2013","10-14 UTC","Mars, Month 2 - LS 35deg",423,-24,-81,-11,-81,892,6:20,18:10,moderate,Sunny
"2013","10-13 UTC","Mars, Month 2 - LS 34deg",422,-20,-82,-7,-85,891,6:20,18:11,moderate,Sunny
"2013","10-12 UTC","Mars, Month 2 - LS 34deg",421,-24,-81,-7,-85,890,6:20,18:11,high,Sunny
"2013","10-11 UTC","Mars, Month 2 - LS 33deg",420,-19,-80,-7,-86,892,6:21,18:11,high,Sunny
"2013","10-10 UTC","Mars, Month 2 - LS 33deg",419,-24,-82,-5,-87,891,6:21,18:12,high,Sunny
"2013","10-09 UTC","Mars, Month 2 - LS 33deg",418,-21,-79,-3,-87,891,6:21,18:12,high,Sunny
"2013","10-08 UTC","Mars, Month 2 - LS 32deg",417,-21,-82,-2,-87,890,6:22,18:13,high,Sunny
"2013","10-07 UTC","Mars, Month 2 - LS 32deg",416,-18,-79,-6,-84,889,6:22,18:13,high,Sunny
"2013","10-06 UTC","Mars, Month 2 - LS 31deg",415,-19,-82,-4,-86,890,6:22,18:14,high,Sunny
"2013","10-05 UTC","Mars, Month 2 - LS 31deg",414,-18,-79,-4,-87,889,6:23,18:14,high,Sunny
"2013","10-04 UTC","Mars, Month 2 - LS 30deg",413,-22,-82,-2,-80,888,6:23,18:14,high,Sunny
"2013","10-03 UTC","Mars, Month 2 - LS 30deg",412,-22,-80,-2,-79,888,6:23,18:15,moderate,Sunny
"2013","10-02 UTC","Mars, Month 1 - LS 29deg",411,-17,-82,-8,-81,887,6:24,18:15,moderate,Sunny
"2013","10-01 UTC","Mars, Month 1 - LS 29deg",410,-14,-81,-7,-84,888,6:24,18:16,high,Sunny
"2013","09-30 UTC","Mars, Month 1 - LS 28deg",409,-17,-81,-2,-95,887,6:24,18:16,moderate,Sunny
"2013","09-29 UTC","Mars, Month 1 - LS 28deg",408,-16,-80,0,-95,887,6:24,18:17,moderate,Sunny
"2013","09-28 UTC","Mars, Month 1 - LS 27deg",407,-17,-81,0,-94,887,6:25,18:17,moderate,Sunny
"2013","09-27 UTC","Mars, Month 1 - LS 27deg",406,-15,-81,1,-86,886,6:25,18:17,high,Sunny
"2013","09-26 UTC","Mars, Month 1 - LS 26deg",405,-25,-82,-6,-87,885,6:25,18:18,moderate,Sunny
"2013","09-25 UTC","Mars, Month 1 - LS 26deg",404,-20,-78,-6,-85,884,6:26,18:18,moderate,Sunny
"2013","09-24 UTC","Mars, Month 1 - LS 25deg",403,-18,-80,-5,-89,883,6:26,18:19,high,Sunny
"2013","09-23 UTC","Mars, Month 1 - LS 25deg",402,-18,-78,-3,-80,883,6:26,18:19,high,Sunny
"2013","09-22 UTC","Mars, Month 1 - LS 25deg",401,-15,-79,-5,-80,882,6:27,18:20,high,Sunny
"2013","09-21 UTC","Mars, Month 1 - LS 24deg",400,-16,-79,-6,-80,881,6:27,18:20,high,Sunny
"2013","09-20 UTC","Mars, Month 1 - LS 24deg",399,-16,-79,-4,-80,881,6:27,18:20,high,Sunny
"2013","09-19 UTC","Mars, Month 1 - LS 23deg",398,-14,-79,-6,-79,880,6:28,18:21,high,Sunny
"2013","09-18 UTC","Mars, Month 1 - LS 23deg",397,-15,-75,-7,-79,880,6:28,18:21,high,Sunny
"2013","09-16 UTC","Mars, Month 1 - LS 22deg",396,-15,-78,-5,-80,879,6:28,18:22,high,Sunny
"2013","09-15 UTC","Mars, Month 1 - LS 22deg",395,-20,-77,-5,-79,878,6:28,18:22,high,Sunny
"2013","09-14 UTC","Mars, Month 1 - LS 21deg",394,-18,-79,-4,-79,878,6:29,18:23,high,Sunny
"2013","09-13 UTC","Mars, Month 1 - LS 21deg",393,-18,-76,-5,-78,877,6:29,18:23,high,Sunny
"2013","09-12 UTC","Mars, Month 1 - LS 20deg",392,-17,-77,-4,-74,876,6:29,18:23,high,Sunny
"2013","09-11 UTC","Mars, Month 1 - LS 20deg",391,-17,-78,-9,-75,875,6:30,18:24,high,Sunny
"2013","09-10 UTC","Mars, Month 1 - LS 19deg",390,-16,-78,-1,-79,875,6:30,18:24,high,Sunny
"2013","09-09 UTC","Mars, Month 1 - LS 19deg",389,-14,-79,-7,-78,875,6:30,18:25,high,Sunny
"2013","09-08 UTC","Mars, Month 1 - LS 18deg",388,-13,-79,-6,-79,875,6:31,18:25,high,Sunny
"2013","09-07 UTC","Mars, Month 1 - LS 18deg",387,-13,-78,-7,-78,874,6:31,18:26,high,Sunny
"2013","09-06 UTC","Mars, Month 1 - LS 17deg",386,-12,-77,-7,-78,873,6:31,18:26,high,Sunny
"2013","09-05 UTC","Mars, Month 1 - LS 17deg",385,-12,-78,-3,-81,874,6:31,18:26,high,Sunny
"2013","09-04 UTC","Mars, Month 1 - LS 16deg",384,-12,-77,-4,-84,875,6:32,18:27,high,Sunny
"2013","09-03 UTC","Mars, Month 1 - LS 16deg",383,-12,-77,-6,-81,874,6:32,18:27,moderate,Sunny
"2013","09-02 UTC","Mars, Month 1 - LS 15deg",382,-14,-76,-4,-81,872,6:32,18:28,high,Sunny
"2013","09-01 UTC","Mars, Month 1 - LS 15deg",381,-13,-79,-4,-81,871,6:33,18:28,high,Sunny
"2013","08-31 UTC","Mars, Month 1 - LS 14deg",380,-13,-79,-4,-82,870,6:33,18:29,high,Sunny
"2013","08-30 UTC","Mars, Month 1 - LS 14deg",379,-12,-79,-2,-84,870,6:33,18:29,high,Sunny
"2013","08-29 UTC","Mars, Month 1 - LS 13deg",378,-18,-78,-4,-80,869,6:33,18:29,high,Sunny
"2013","08-28 UTC","Mars, Month 1 - LS 13deg",377,-12,-78,2,-86,870,6:34,18:30,high,Sunny
"2013","08-27 UTC","Mars, Month 1 - LS 12deg",376,-11,-78,-2,-82,870,6:34,18:30,high,Sunny
"2013","08-26 UTC","Mars, Month 1 - LS 12deg",375,-9,-77,-1,-83,867,6:34,18:31,high,Sunny
"2013","08-25 UTC","Mars, Month 1 - LS 11deg",374,-9,-79,0,-84,866,6:35,18:31,high,Sunny
"2013","08-24 UTC","Mars, Month 1 - LS 11deg",373,-8,-79,0,-85,866,6:35,18:32,high,Sunny
"2013","08-23 UTC","Mars, Month 1 - LS 10deg",372,-9,-76,2,-82,866,6:35,18:32,high,Sunny
"2013","08-22 UTC","Mars, Month 1 - LS 10deg",371,-11,-77,-3,-76,865,6:35,18:32,high,Sunny
"2013","08-21 UTC","Mars, Month 1 - LS 9deg",370,-9,-79,-1,-80,865,6:36,18:33,high,Sunny
"2013","08-20 UTC","Mars, Month 1 - LS 9deg",369,-9,-75,3,-80,865,6:36,18:33,high,Sunny
"2013","08-19 UTC","Mars, Month 1 - LS 8deg",368,-9,-77,-3,-81,863,6:36,18:34,high,Sunny
"2013","08-18 UTC","Mars, Month 1 - LS 8deg",367,-9,-76,-2,-81,862,6:37,18:34,high,Sunny
"2013","08-17 UTC","Mars, Month 1 - LS 7deg",366,-12,-76,-3,-82,861,6:37,18:34,high,Sunny
"2013","08-16 UTC","Mars, Month 1 - LS 7deg",365,,,,,,6:37,18:35,,Sunny
"2013","08-08 UTC","Mars, Month 1 - LS 3deg",358,,,,,,6:39,18:38,,Sunny
"2013","08-07 UTC","Mars, Month 1 - LS 3deg",357,-7,-76,-1,-78,857,6:39,18:38,high,Sunny
"2013","08-06 UTC","Mars, Month 1 - LS 2deg",356,-7,-77,-1,-79,856,6:39,18:38,high,Sunny
"2013","08-05 UTC","Mars, Month 1 - LS 2deg",355,-7,-75,0,-81,857,6:40,18:39,high,Sunny
"2013","08-04 UTC","Mars, Month 1 - LS 1deg",354,-13,-75,-1,-76,857,6:40,18:39,high,Sunny
"2013","08-03 UTC","Mars, Month 1 - LS 1deg",353,-8,-75,-4,-76,855,6:40,18:39,high,Sunny
"2013","08-02 UTC","Mars, Month 1 - LS 0deg",352,-9,-77,-3,-75,854,6:40,18:40,high,Sunny
"2013","08-01 UTC","Mars, Month 1 - LS 0deg",351,-12,-75,-4,-78,853,6:41,18:40,high,Sunny
"2013","07-31 UTC","Mars, Month 12 - LS 359deg",350,-6,-76,0,-78,853,6:41,18:41,high,Sunny
"2013","07-30 UTC","Mars, Month 12 - LS 359deg",349,-12,-75,-1,-80,852,6:41,18:41,high,Sunny
"2013","07-29 UTC","Mars, Month 12 - LS 358deg",348,-8,-74,1,-80,850,6:41,18:41,high,Sunny
"2013","07-28 UTC","Mars, Month 12 - LS 358deg",347,-9,-77,2,-82,851,6:41,18:42,high,Sunny
"2013","07-27 UTC","Mars, Month 12 - LS 357deg",346,-7,-76,1,-82,853,6:42,18:42,high,Sunny
"2013","07-26 UTC","Mars, Month 12 - LS 357deg",345,-7,-77,3,-82,853,6:42,18:42,high,Sunny
"2013","07-25 UTC","Mars, Month 12 - LS 356deg",344,-6,-77,2,-81,851,6:42,18:43,high,Sunny
"2013","07-24 UTC","Mars, Month 12 - LS 356deg",343,-11,-77,2,-81,850,6:42,18:43,high,Sunny
"2013","07-23 UTC","Mars, Month 12 - LS 355deg",342,-7,-76,2,-84,851,6:42,18:43,high,Sunny
"2013","07-22 UTC","Mars, Month 12 - LS 355deg",341,-6,-77,4,-83,852,6:43,18:44,high,Sunny
"2013","07-21 UTC","Mars, Month 12 - LS 354deg",340,-6,-76,5,-79,851,6:43,18:44,high,Sunny
"2013","07-20 UTC","Mars, Month 12 - LS 354deg",339,-8,-76,3,-81,849,6:43,18:44,high,Sunny
"2013","07-19 UTC","Mars, Month 12 - LS 353deg",338,-7,-78,3,-81,848,6:43,18:45,high,Sunny
"2013","07-18 UTC","Mars, Month 12 - LS 353deg",337,-7,-75,3,-83,853,6:43,18:45,high,Sunny
"2013","07-17 UTC","Mars, Month 12 - LS 352deg",336,-8,-76,4,-83,852,6:44,18:45,high,Sunny
"2013","07-16 UTC","Mars, Month 12 - LS 352deg",335,-7,-76,5,-81,852,6:44,18:46,high,Sunny
"2013","07-15 UTC","Mars, Month 12 - LS 351deg",334,-6,-74,1,-78,852,6:44,18:46,high,Sunny
"2013","07-14 UTC","Mars, Month 12 - LS 350deg",333,-5,-75,2,-83,849,6:44,18:46,high,Sunny
"2013","07-13 UTC","Mars, Month 12 - LS 350deg",332,-5,-76,4,-83,849,6:44,18:47,high,Sunny
"2013","07-12 UTC","Mars, Month 12 - LS 349deg",331,-3,-74,6,-85,848,6:44,18:47,high,Sunny
"2013","07-11 UTC","Mars, Month 12 - LS 349deg",330,-5,-75,8,-85,848,6:45,18:47,high,Sunny
"2013","07-10 UTC","Mars, Month 12 - LS 348deg",329,-7,-74,7,-87,847,6:45,18:48,high,Sunny
"2013","07-09 UTC","Mars, Month 12 - LS 348deg",328,-5,-75,8,-86,847,6:45,18:48,high,Sunny
"2013","07-08 UTC","Mars, Month 12 - LS 347deg",327,-8,-74,7,-79,848,6:45,18:48,very_high,Sunny
"2013","07-07 UTC","Mars, Month 12 - LS 347deg",326,-5,-72,5,-80,848,6:45,18:48,high,Sunny
"2013","07-06 UTC","Mars, Month 12 - LS 346deg",325,-8,-74,8,-80,847,6:45,18:49,high,Sunny
"2013","07-04 UTC","Mars, Month 12 - LS 346deg",324,-8,-75,8,-79,850,6:45,18:49,high,Sunny
"2013","07-03 UTC","Mars, Month 12 - LS 345deg",323,-6,-74,4,-78,847,6:45,18:49,high,Sunny
"2013","07-02 UTC","Mars, Month 12 - LS 345deg",322,-5,-74,3,-76,849,6:46,18:50,high,Sunny
"2013","07-01 UTC","Mars, Month 12 - LS 344deg",321,-5,-75,3,-76,847,6:46,18:50,high,Sunny
"2013","06-30 UTC","Mars, Month 12 - LS 344deg",320,-4,-74,3,-76,846,6:46,18:50,high,Sunny
"2013","06-29 UTC","Mars, Month 12 - LS 343deg",319,-3,-73,4,-76,847,6:46,18:50,high,Sunny
"2013","06-28 UTC","Mars, Month 12 - LS 342deg",318,-4,-74,3,-77,849,6:46,18:51,high,Sunny
"2013","06-27 UTC","Mars, Month 12 - LS 342deg",317,-4,-72,2,-73,849,6:46,18:51,high,Sunny
"2013","06-26 UTC","Mars, Month 12 - LS 341deg",316,-16,-74,2,-72,851,6:46,18:51,high,Sunny
"2013","06-25 UTC","Mars, Month 12 - LS 341deg",315,-10,-74,3,-72,850,6:46,18:51,high,Sunny
"2013","06-24 UTC","Mars, Month 12 - LS 340deg",314,-11,-73,2,-73,848,6:46,18:51,high,Sunny
"2013","06-23 UTC","Mars, Month 12 - LS 340deg",313,-14,-77,2,-70,849,6:46,18:52,high,Sunny
"2013","06-22 UTC","Mars, Month 12 - LS 339deg",312,-11,-71,-1,-70,845,6:46,18:52,high,Sunny
"2013","06-21 UTC","Mars, Month 12 - LS 339deg",311,-8,-74,-2,-70,846,6:46,18:52,high,Sunny
"2013","06-20 UTC","Mars, Month 12 - LS 338deg",310,-9,-71,-2,-69,849,6:47,18:52,high,Sunny
"2013","06-19 UTC","Mars, Month 12 - LS 338deg",309,-7,-72,-2,-71,848,6:47,18:52,high,Sunny
"2013","06-18 UTC","Mars, Month 12 - LS 337deg",308,-5,-73,-1,-69,850,6:47,18:53,high,Sunny
"2013","06-17 UTC","Mars, Month 12 - LS 336deg",307,-8,-72,-3,-75,851,6:47,18:53,high,Sunny
"2013","06-16 UTC","Mars, Month 12 - LS 336deg",306,-8,-71,2,-75,848,6:47,18:53,high,Sunny
"2013","06-15 UTC","Mars, Month 12 - LS 335deg",305,-5,-71,1,-74,847,6:47,18:53,high,Sunny
